Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Pentium 2117U,853,44.3,3759,https://cpu.userbenchmark.com/SpeedTest/6356/IntelR-PentiumR-CPU-2117U---180GHz
CPU,,Intel,Celeron 1000M,854,44.2,2571,https://cpu.userbenchmark.com/SpeedTest/5059/IntelR-CeleronR-CPU-1000M---180GHz
CPU,,Intel,Xeon E3110,855,44.2,287,https://cpu.userbenchmark.com/SpeedTest/4226/IntelR-XeonR-CPU-----------E3110----300GHz
CPU,,Intel,Xeon E5345,856,44.1,250,https://cpu.userbenchmark.com/SpeedTest/10151/IntelR-XeonR-CPU-----------E5345----233GHz
CPU,,Intel,Core2 Quad Q9000,857,44.1,703,https://cpu.userbenchmark.com/SpeedTest/5898/IntelR-CoreTM2-Quad--CPU---Q9000----200GHz
CPU,,Intel,Core2 Duo E8500,858,44.1,17036,https://cpu.userbenchmark.com/SpeedTest/13/IntelR-CoreTM2-Duo-CPU-----E8500----316GHz
CPU,,Intel,Core i3-2375M,859,43.9,1130,https://cpu.userbenchmark.com/SpeedTest/5058/IntelR-CoreTM-i3-2375M-CPU---150GHz
CPU,,AMD,Athlon II X2 250 (2013 D.Ri),860,43.9,15106,https://cpu.userbenchmark.com/SpeedTest/1064/AMD-Athlontm-II-X2-250-Processor
CPU,,AMD,A4-6300 APU,861,43.8,9249,https://cpu.userbenchmark.com/SpeedTest/10639/AMD-A4-6300-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core M-5Y51,862,43.6,378,https://cpu.userbenchmark.com/SpeedTest/24458/IntelR-CoreTM-M-5Y51-CPU---110GHz
CPU,,AMD,Phenom II N660,863,43.6,325,https://cpu.userbenchmark.com/SpeedTest/9034/AMD-Phenomtm-II-N660-Dual-Core-Processor
CPU,,Intel,Celeron B830,864,43.6,2679,https://cpu.userbenchmark.com/SpeedTest/8441/IntelR-CeleronR-CPU-B830---180GHz
CPU,,Intel,Core m7-6Y75,865,43.5,1503,https://cpu.userbenchmark.com/SpeedTest/55308/IntelR-CoreTM-m7-6Y75-CPU---120GHz
CPU,,AMD,A6-5400K APU,866,43.5,5645,https://cpu.userbenchmark.com/SpeedTest/4113/AMD-A6-5400K-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 245,867,43.4,5233,https://cpu.userbenchmark.com/SpeedTest/2018/AMD-Athlontm-II-X2-245-Processor
CPU,,Intel,Core2 Duo E8400,868,43.4,53563,https://cpu.userbenchmark.com/Intel-Core2-Duo-E8400/Rating/2720
CPU,,Intel,Core i7 M 640,869,43.4,3860,https://cpu.userbenchmark.com/SpeedTest/4397/IntelR-CoreTM-i7-CPU-------M-640----280GHz
CPU,,AMD,Phenom 8650 Triple-Core,870,43.4,1254,https://cpu.userbenchmark.com/SpeedTest/4548/AMD-Phenomtm-8650-Triple-Core-Processor
CPU,,AMD,Phenom II N950,871,43.4,213,https://cpu.userbenchmark.com/SpeedTest/213/AMD-Phenomtm-II-N950-Quad-Core-Processor
CPU,,Intel,Core i5 M 580,872,43.3,1096,https://cpu.userbenchmark.com/SpeedTest/6113/IntelR-CoreTM-i5-CPU-------M-580----267GHz
CPU,,AMD,A8-3530MX APU,873,43.2,370,https://cpu.userbenchmark.com/SpeedTest/1796/AMD-A8-3530MX-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3-2367M,874,43.2,1733,https://cpu.userbenchmark.com/SpeedTest/526/IntelR-CoreTM-i3-2367M-CPU---140GHz
CPU,,Intel,Core i3-4012Y,875,43.1,425,https://cpu.userbenchmark.com/SpeedTest/12259/IntelR-CoreTM-i3-4012Y-CPU---150GHz
CPU,,Intel,Core2 Extreme X9100,876,43.1,466,https://cpu.userbenchmark.com/SpeedTest/6202/IntelR-CoreTM2-Extreme-CPU-X9100----306GHz
CPU,,Intel,Celeron B820,877,43,2606,https://cpu.userbenchmark.com/SpeedTest/7064/IntelR-CeleronR-CPU-B820---170GHz
CPU,,AMD,A8-3510MX APU,878,42.9,409,https://cpu.userbenchmark.com/SpeedTest/5873/AMD-A8-3510MX-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7 M 620,879,42.9,6874,https://cpu.userbenchmark.com/SpeedTest/870/IntelR-CoreTM-i7-CPU-------M-620----267GHz
CPU,,Intel,Core2 Duo E8300,880,42.9,1270,https://cpu.userbenchmark.com/SpeedTest/1068/IntelR-CoreTM2-Duo-CPU-----E8300----283GHz
CPU,,Intel,Pentium E6800,881,42.9,618,https://cpu.userbenchmark.com/SpeedTest/4231/PentiumR-Dual-Core--CPU------E6800----333GHz
CPU,,AMD,Athlon II X2 240,882,42.8,5706,https://cpu.userbenchmark.com/SpeedTest/4133/AMD-Athlontm-II-X2-240-Processor
CPU,,Intel,Core i3-2365M,883,42.8,1507,https://cpu.userbenchmark.com/SpeedTest/2519/IntelR-CoreTM-i3-2365M-CPU---140GHz
CPU,,AMD,Phenom 9150e,884,42.7,814,https://cpu.userbenchmark.com/SpeedTest/7599/AMD-Phenomtm-9150e-Quad-Core-Processor
CPU,,Intel,Core i5-4202Y,885,42.7,548,https://cpu.userbenchmark.com/SpeedTest/6438/IntelR-CoreTM-i5-4202Y-CPU---160GHz
CPU,,Intel,Celeron B815,886,42.7,2128,https://cpu.userbenchmark.com/SpeedTest/3210/IntelR-CeleronR-CPU-B815---160GHz
CPU,,AMD,Athlon X2 240,887,42.7,237,https://cpu.userbenchmark.com/SpeedTest/8553/AMD-Athlontm-X2-240-Processor
CPU,,AMD,A6-3500 APU,888,42.6,2191,https://cpu.userbenchmark.com/SpeedTest/4150/AMD-A6-3500-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A6-7470K APU (2014 D.Ka),889,42.5,166,https://cpu.userbenchmark.com/SpeedTest/129200/AMD-A6-7470K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Core i5 M 560,890,42.5,10067,https://cpu.userbenchmark.com/SpeedTest/623/IntelR-CoreTM-i5-CPU-------M-560----267GHz
CPU,,Intel,Celeron 1017U,891,42.5,1286,https://cpu.userbenchmark.com/SpeedTest/3839/IntelR-CeleronR-CPU-1017U---160GHz
CPU,,AMD,Athlon 64 X2 Dual Core 6000+,892,42.5,4848,https://cpu.userbenchmark.com/SpeedTest/5708/AMD-Athlontm-64-X2-Dual-Core-Processor-6000-
CPU,,Intel,Core2 Duo T9900,893,42.4,843,https://cpu.userbenchmark.com/SpeedTest/972/IntelR-CoreTM2-Duo-CPU-----T9900----306GHz
CPU,,AMD,A4-5300 APU,894,42.3,5001,https://cpu.userbenchmark.com/SpeedTest/3554/AMD-A4-5300-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II N930,895,42.3,438,https://cpu.userbenchmark.com/SpeedTest/6654/AMD-Phenomtm-II-N930-Quad-Core-Processor
CPU,,Intel,Core2 Duo T9800,896,42.3,441,https://cpu.userbenchmark.com/SpeedTest/7044/IntelR-CoreTM2-Duo-CPU-----T9800----293GHz
CPU,,AMD,Athlon 7850,897,42.3,449,https://cpu.userbenchmark.com/SpeedTest/2660/AMD-Athlontm-7850-Dual-Core-Processor
CPU,,Intel,Core i5 M 540,898,42.2,6694,https://cpu.userbenchmark.com/SpeedTest/882/IntelR-CoreTM-i5-CPU-------M-540----253GHz
CPU,,AMD,A8-4500M APU,899,42.2,7072,https://cpu.userbenchmark.com/SpeedTest/758/AMD-A8-4500M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II N850,900,42.1,265,https://cpu.userbenchmark.com/SpeedTest/6473/AMD-Phenomtm-II-N850-Triple-Core-Processor
CPU,,Intel,Xeon E5335,901,42.1,147,https://cpu.userbenchmark.com/SpeedTest/24658/IntelR-XeonR-CPU-----------E5335----200GHz
CPU,,Intel,Core i3 M 390,902,42.1,768,https://cpu.userbenchmark.com/SpeedTest/8797/IntelR-CoreTM-i3-CPU-------M-390----267GHz
CPU,,Intel,Core2 Duo E8200,903,42.1,3483,https://cpu.userbenchmark.com/SpeedTest/3200/IntelR-CoreTM2-Duo-CPU-----E8200----266GHz
CPU,,Intel,Celeron 887,904,42.1,468,https://cpu.userbenchmark.com/SpeedTest/24/IntelR-CeleronR-CPU-887---150GHz
CPU,,Intel,Core i5 M 480,905,42.1,13408,https://cpu.userbenchmark.com/SpeedTest/3496/IntelR-CoreTM-i5-CPU-------M-480----267GHz
CPU,,AMD,FX-7600P APU (2014 M.Ka),906,42,936,https://cpu.userbenchmark.com/SpeedTest/23736/AMD-FX-7600P-Radeon-R7-12-Compute-Cores-4C-8G
CPU,FM980PADY44AB,AMD,FX-9800P APU (2016 M.BR),907,41.9,2376,https://cpu.userbenchmark.com/SpeedTest/141405/AMD-FX-9800P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core2 Duo P9700,908,41.8,399,https://cpu.userbenchmark.com/SpeedTest/3330/IntelR-CoreTM2-Duo-CPU-----P9700----280GHz
CPU,,Intel,Core2 Duo E7600,909,41.8,3237,https://cpu.userbenchmark.com/SpeedTest/4924/IntelR-CoreTM2-Duo-CPU-----E7600----306GHz
CPU,,Intel,Core i5 M 520,910,41.7,18653,https://cpu.userbenchmark.com/SpeedTest/812/IntelR-CoreTM-i5-CPU-------M-520----240GHz
CPU,,Intel,Core2 X6800,911,41.7,241,https://cpu.userbenchmark.com/SpeedTest/8640/IntelR-CoreTM2-CPU---------X6800----293GHz
CPU,FH8068003067415,Intel,Pentium Silver J5005,912,41.7,1241,https://cpu.userbenchmark.com/SpeedTest/487063/IntelR-PentiumR-Silver-J5005-CPU---150GHz
CPU,,Intel,Pentium E6700,913,41.6,3848,https://cpu.userbenchmark.com/SpeedTest/2030/PentiumR-Dual-Core--CPU------E6700----320GHz
CPU,,Intel,Core i5 M 460,914,41.4,14524,https://cpu.userbenchmark.com/SpeedTest/126/IntelR-CoreTM-i5-CPU-------M-460----253GHz
CPU,,AMD,Phenom 8450 Triple-Core,915,41.4,1494,https://cpu.userbenchmark.com/SpeedTest/3789/AMD-Phenomtm-8450-Triple-Core-Processor
CPU,,Intel,Core2 Duo E6850,916,41.4,3724,https://cpu.userbenchmark.com/SpeedTest/681/IntelR-CoreTM2-Duo-CPU-----E6850----300GHz
CPU,,AMD,A4-4000 APU,917,41.4,4538,https://cpu.userbenchmark.com/SpeedTest/8144/AMD-A4-4000-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium G6950,918,41.2,888,https://cpu.userbenchmark.com/SpeedTest/638/IntelR-PentiumR-CPU--------G6950----280GHz
CPU,HE8067702740049,Intel,Pentium Gold 4425Y,919,41.1,108,https://cpu.userbenchmark.com/SpeedTest/786431/IntelR-PentiumR-CPU-4425Y---170GHz
CPU,,Intel,Core2 Duo E7500,920,41.1,30977,https://cpu.userbenchmark.com/SpeedTest/987/IntelR-CoreTM2-Duo-CPU-----E7500----293GHz
CPU,,Intel,Core2 Duo T9500,921,41.1,799,https://cpu.userbenchmark.com/SpeedTest/4254/IntelR-CoreTM2-Duo-CPU-----T9500----260GHz
CPU,,Intel,Core i7 L 640,922,41,1780,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz
CPU,,Intel,Celeron 877,923,41,516,https://cpu.userbenchmark.com/SpeedTest/6414/IntelR-CeleronR-CPU-877---140GHz
CPU,,Intel,Core2 Duo T9600,924,41,3225,https://cpu.userbenchmark.com/SpeedTest/1795/IntelR-CoreTM2-Duo-CPU-----T9600----280GHz
CPU,,AMD,Athlon 7750,925,40.9,1907,https://cpu.userbenchmark.com/SpeedTest/3774/AMD-Athlontm-7750-Dual-Core-Processor
CPU,,AMD,Athlon II X2 220,926,40.9,3823,https://cpu.userbenchmark.com/SpeedTest/5455/AMD-Athlontm-II-X2-220-Processor
CPU,,AMD,A8-3520M APU,927,40.9,1079,https://cpu.userbenchmark.com/SpeedTest/6369/AMD-A8-3520M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E6600,928,40.8,3566,https://cpu.userbenchmark.com/SpeedTest/988/PentiumR-Dual-Core--CPU------E6600----306GHz
CPU,,Intel,Pentium 987,929,40.8,1186,https://cpu.userbenchmark.com/SpeedTest/4947/IntelR-PentiumR-CPU-987---150GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5600+,930,40.8,3113,https://cpu.userbenchmark.com/SpeedTest/2183/AMD-Athlontm-64-X2-Dual-Core-Processor-5600-
CPU,,AMD,A12-9720P APU (2016 M.BR),931,40.8,12157,https://cpu.userbenchmark.com/SpeedTest/308530/AMD-A12-9720P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Celeron B800,932,40.7,1871,https://cpu.userbenchmark.com/SpeedTest/6775/IntelR-CeleronR-CPU-B800---150GHz
CPU,,Intel,Core2 6700,933,40.7,2067,https://cpu.userbenchmark.com/SpeedTest/3850/IntelR-CoreTM2-CPU----------6700----266GHz
CPU,,Intel,Celeron 3205U,934,40.7,640,https://cpu.userbenchmark.com/SpeedTest/28911/IntelR-CeleronR-3205U---150GHz
CPU,,AMD,A6-3410MX APU,935,40.6,885,https://cpu.userbenchmark.com/SpeedTest/5327/AMD-A6-3410MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II N830,936,40.6,552,https://cpu.userbenchmark.com/SpeedTest/690/AMD-Phenomtm-II-N830-Triple-Core-Processor
CPU,,AMD,A10-9620P APU (2016 M.BR),937,40.6,3981,https://cpu.userbenchmark.com/SpeedTest/300068/AMD-A10-9620P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core2 Duo P9500,938,40.5,254,https://cpu.userbenchmark.com/SpeedTest/5851/IntelR-CoreTM2-Duo-CPU-----P9500----253GHz
CPU,,Intel,Core i5 M 450,939,40.4,6304,https://cpu.userbenchmark.com/SpeedTest/2006/IntelR-CoreTM-i5-CPU-------M-450----240GHz
CPU,,Intel,Celeron 1007U,940,40.4,4191,https://cpu.userbenchmark.com/SpeedTest/3995/IntelR-CeleronR-CPU-1007U---150GHz
CPU,,Intel,Pentium E6500,941,40.4,4521,https://cpu.userbenchmark.com/SpeedTest/720/PentiumR-Dual-Core--CPU------E6500----293GHz
CPU,,Intel,Pentium E6300,942,40.4,2432,https://cpu.userbenchmark.com/SpeedTest/3310/PentiumR-Dual-Core--CPU------E6300----280GHz
CPU,,Intel,Core2 Duo E7400,943,40.4,11447,https://cpu.userbenchmark.com/SpeedTest/2077/IntelR-CoreTM2-Duo-CPU-----E7400----280GHz
CPU,,Intel,Core2 Duo T9550,944,40.4,1123,https://cpu.userbenchmark.com/SpeedTest/6301/IntelR-CoreTM2-Duo-CPU-----T9550----266GHz
CPU,,Intel,Core2 Duo E6750,945,40.3,8161,https://cpu.userbenchmark.com/SpeedTest/729/IntelR-CoreTM2-Duo-CPU-----E6750----266GHz
CPU,,Intel,Core i3 M 380,946,40.3,16330,https://cpu.userbenchmark.com/SpeedTest/919/IntelR-CoreTM-i3-CPU-------M-380----253GHz
CPU,,Intel,Core i5 M 430,947,40.3,11707,https://cpu.userbenchmark.com/SpeedTest/34/IntelR-CoreTM-i5-CPU-------M-430----227GHz
CPU,,Intel,Celeron 2957U,948,40.3,2216,https://cpu.userbenchmark.com/SpeedTest/12071/IntelR-CeleronR-2957U---140GHz
CPU,AM970PADY44AB,AMD,A12-9700P APU (2016 M.BR),949,40.3,4582,https://cpu.userbenchmark.com/SpeedTest/148571/AMD-A12-9700P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core i3-2357M,950,40.1,109,https://cpu.userbenchmark.com/SpeedTest/6916/IntelR-CoreTM-i3-2357M-CPU---130GHz
CPU,,Intel,Core2 Duo P9600,951,40.1,422,https://cpu.userbenchmark.com/SpeedTest/8493/IntelR-CoreTM2-Duo-CPU-----P9600----266GHz
CPU,,AMD,Athlon II X2 215,952,40.1,3833,https://cpu.userbenchmark.com/SpeedTest/885/AMD-Athlontm-II-X2-215-Processor
CPU,,AMD,A8-3500M APU,953,40,1129,https://cpu.userbenchmark.com/SpeedTest/5434/AMD-A8-3500M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T9400,954,39.9,2595,https://cpu.userbenchmark.com/SpeedTest/3645/IntelR-CoreTM2-Duo-CPU-----T9400----253GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5400+,955,39.9,810,https://cpu.userbenchmark.com/SpeedTest/4069/AMD-Athlontm-64-X2-Dual-Core-Processor-5400-
CPU,HE8067702740018,Intel,Pentium Gold 4415Y,956,39.8,1839,https://cpu.userbenchmark.com/SpeedTest/549016/IntelR-PentiumR-CPU-4415Y---160GHz
CPU,,Intel,Pentium D 3.73GHz,957,39.7,42,https://cpu.userbenchmark.com/SpeedTest/10162/IntelR-PentiumR-D-CPU-373GHz
CPU,,Intel,Core2 Duo E7300,958,39.7,6173,https://cpu.userbenchmark.com/SpeedTest/2080/IntelR-CoreTM2-Duo-CPU-----E7300----266GHz
CPU,,Intel,Core i3 M 370,959,39.6,16783,https://cpu.userbenchmark.com/SpeedTest/259/IntelR-CoreTM-i3-CPU-------M-370----240GHz
CPU,,AMD,A8-7200P APU (2014 M.Ka),960,39.6,112,https://cpu.userbenchmark.com/SpeedTest/64755/AMD-A8-7200P-Radeon-R5-8-Compute-Cores-4C-4G
CPU,,Intel,Core2 Duo T9300,961,39.6,2817,https://cpu.userbenchmark.com/SpeedTest/2444/IntelR-CoreTM2-Duo-CPU-----T9300----250GHz
CPU,AD9500AHABBOX,AMD,A6-9500E APU (2016 D.BR),962,39.6,158,https://cpu.userbenchmark.com/SpeedTest/340618/AMD-A6-9500E-RADEON-R5-6-COMPUTE-CORES-2C-4G
CPU,,AMD,A6-3420M APU,963,39.5,3667,https://cpu.userbenchmark.com/SpeedTest/649/AMD-A6-3420M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A10-4655M APU,964,39.5,1615,https://cpu.userbenchmark.com/SpeedTest/6343/AMD-A10-4655M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i7 L 620,965,39.4,308,https://cpu.userbenchmark.com/SpeedTest/952/IntelR-CoreTM-i7-CPU-------L-620----200GHz
CPU,,AMD,A8-5545M APU,966,39.4,2342,https://cpu.userbenchmark.com/SpeedTest/9308/AMD-A8-5545M-APU-with-Radeontm-HD-Graphics
CPU,FH8068003067403,Intel,Celeron J4105,967,39.3,685,https://cpu.userbenchmark.com/SpeedTest/444211/IntelR-CeleronR-J4105-CPU---150GHz
CPU,,Intel,Core2 Duo P8800,968,39.3,793,https://cpu.userbenchmark.com/SpeedTest/2429/IntelR-CoreTM2-Duo-CPU-----P8800----266GHz
CPU,,AMD,Turion II Ultra Mobile M600,969,39.3,203,https://cpu.userbenchmark.com/SpeedTest/5449/AMD-Turiontm-II-Ultra-Dual-Core-Mobile-M600
CPU,,Intel,Pentium E5800,970,39.2,7486,https://cpu.userbenchmark.com/SpeedTest/3092/PentiumR-Dual-Core--CPU------E5800----320GHz
CPU,,Intel,Core2 6600,971,39.1,7895,https://cpu.userbenchmark.com/SpeedTest/984/IntelR-CoreTM2-CPU----------6600----240GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5200+,972,39.1,4553,https://cpu.userbenchmark.com/SpeedTest/1721/AMD-Athlontm-64-X2-Dual-Core-Processor-5200-
CPU,,AMD,Phenom II P960,973,39.1,909,https://cpu.userbenchmark.com/SpeedTest/1991/AMD-Phenomtm-II-P960-Quad-Core-Processor
CPU,,Intel,Core2 Duo P9400,974,39.1,553,https://cpu.userbenchmark.com/SpeedTest/5017/IntelR-CoreTM2-Duo-CPU-----P9400----240GHz
CPU,,AMD,Opteron 4171 HE,975,39.1,16,https://cpu.userbenchmark.com/SpeedTest/5977/AMD-Opterontm-Processor-4171-HE
CPU,,AMD,A10-5745M APU,976,39.1,4831,https://cpu.userbenchmark.com/SpeedTest/4194/AMD-A10-5745M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A10-7400P APU (2014 M.Ka),977,39,1092,https://cpu.userbenchmark.com/SpeedTest/26875/AMD-A10-7400P-Radeon-R6-10-Compute-Cores-4C-6G
CPU,,Intel,Core i3 M 350,978,39,11645,https://cpu.userbenchmark.com/SpeedTest/572/IntelR-CoreTM-i3-CPU-------M-350----227GHz
CPU,AM960PADY44AB,AMD,A10-9600P APU (2016 M.BR),979,38.9,9861,https://cpu.userbenchmark.com/SpeedTest/136279/AMD-A10-9600P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,AMD,A6-7400K APU (2014 D.Ka),980,38.9,5306,https://cpu.userbenchmark.com/SpeedTest/16549/AMD-A6-7400K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Core2 Duo T8300,981,38.9,2090,https://cpu.userbenchmark.com/SpeedTest/1921/IntelR-CoreTM2-Duo-CPU-----T8300----240GHz
CPU,AD9500AGABBOX,AMD,A6-9500 APU (2016 D.BR),982,38.9,1728,https://cpu.userbenchmark.com/SpeedTest/302063/AMD-A6-9500-RADEON-R5-8-COMPUTE-CORES-2C-6G
CPU,HE8067702740013,Intel,Pentium 4410Y,983,38.9,51,https://cpu.userbenchmark.com/SpeedTest/315867/IntelR-PentiumR-CPU-4410Y---150GHz
CPU,FH8068003067406,Intel,Pentium Silver N5000,984,38.7,7861,https://cpu.userbenchmark.com/SpeedTest/499477/IntelR-PentiumR-Silver-N5000-CPU---110GHz
CPU,,Intel,Core2 Duo P9300,985,38.7,240,https://cpu.userbenchmark.com/SpeedTest/602/IntelR-CoreTM2-Duo-CPU-----P9300----226GHz
CPU,,Intel,Core2 Duo E7200,986,38.7,5175,https://cpu.userbenchmark.com/SpeedTest/1876/IntelR-CoreTM2-Duo-CPU-----E7200----253GHz
CPU,,Intel,Pentium J2900,987,38.5,3291,https://cpu.userbenchmark.com/SpeedTest/12727/IntelR-PentiumR-CPU--J2900----241GHz
CPU,,Intel,Core i3 M 330,988,38.5,10950,https://cpu.userbenchmark.com/SpeedTest/484/IntelR-CoreTM-i3-CPU-------M-330----213GHz
CPU,,Intel,Core2 Duo P8600,989,38.4,7289,https://cpu.userbenchmark.com/SpeedTest/753/IntelR-CoreTM2-Duo-CPU-----P8600----240GHz
CPU,,AMD,A4-4300M APU,990,38.3,1752,https://cpu.userbenchmark.com/SpeedTest/2001/AMD-A4-4300M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Xeon E5320,991,38.3,108,https://cpu.userbenchmark.com/SpeedTest/24377/IntelR-XeonR-CPU-----------E5320----186GHz
CPU,,AMD,A4-3400 APU,992,38.3,1997,https://cpu.userbenchmark.com/SpeedTest/6076/AMD-A4-3400-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 6420,993,38.2,1705,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,,Intel,Pentium 967,994,38.2,240,https://cpu.userbenchmark.com/SpeedTest/4152/IntelR-PentiumR-CPU-967---130GHz
CPU,,AMD,A6-3400M APU,995,38.2,2938,https://cpu.userbenchmark.com/SpeedTest/491/AMD-A6-3400M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon Dual Core 4850e,996,38.2,520,https://cpu.userbenchmark.com/SpeedTest/3970/AMD-Athlontm-Dual-Core-Processor-4850e
CPU,,Intel,Core2 Duo P8700,997,38.1,5306,https://cpu.userbenchmark.com/SpeedTest/581/IntelR-CoreTM2-Duo-CPU-----P8700----253GHz
CPU,,Intel,Pentium N3530,998,38.1,4107,https://cpu.userbenchmark.com/SpeedTest/11468/IntelR-PentiumR-CPU--N3530----216GHz
CPU,,Intel,Core2 Duo T7700,999,38.1,1600,https://cpu.userbenchmark.com/SpeedTest/2770/IntelR-CoreTM2-Duo-CPU-----T7700----240GHz
CPU,,Intel,Pentium E5500,1000,38.1,6285,https://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz
CPU,BX80557E6550,Intel,Core2 Duo E6550,1001,38.1,9623,https://cpu.userbenchmark.com/Intel-Core2-Duo-E6550/Rating/568
CPU,,Intel,Core2 Duo P7570,1002,38.1,217,https://cpu.userbenchmark.com/SpeedTest/7581/IntelR-CoreTM2-Duo-CPU-----P7570----226GHz
CPU,,Intel,Core M-5Y31,1003,38,84,https://cpu.userbenchmark.com/SpeedTest/33034/IntelR-CoreTM-M-5Y31-CPU---090GHz
CPU,,AMD,Phenom II P940,1004,38,73,https://cpu.userbenchmark.com/SpeedTest/12706/AMD-Phenomtm-II-P940-Quad-Core-Processor
CPU,,Intel,Core2 Duo P8400,1005,37.9,5488,https://cpu.userbenchmark.com/SpeedTest/307/IntelR-CoreTM2-Duo-CPU-----P8400----226GHz
CPU,,AMD,Athlon II P360,1006,37.9,1237,https://cpu.userbenchmark.com/SpeedTest/3956/AMD-Athlontm-II-P360-Dual-Core-Processor
CPU,,AMD,A6-4400M APU,1007,37.9,4863,https://cpu.userbenchmark.com/SpeedTest/1745/AMD-A6-4400M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Celeron J1900,1008,37.8,4658,https://cpu.userbenchmark.com/SpeedTest/10898/IntelR-CeleronR-CPU--J1900----199GHz
CPU,,Intel,Pentium N3540,1009,37.7,13508,https://cpu.userbenchmark.com/SpeedTest/15842/IntelR-PentiumR-CPU--N3540----216GHz
CPU,,Intel,Celeron E3300,1010,37.7,1925,https://cpu.userbenchmark.com/SpeedTest/5787/IntelR-CeleronR-CPU--------E3300----250GHz
CPU,,Intel,Pentium E5700,1011,37.6,14774,https://cpu.userbenchmark.com/SpeedTest/976/PentiumR-Dual-Core--CPU------E5700----300GHz
CPU,,Intel,Core2 Duo L9400,1012,37.6,510,https://cpu.userbenchmark.com/SpeedTest/5525/IntelR-CoreTM2-Duo-CPU-----L9400----186GHz
CPU,,Intel,Pentium E5400,1013,37.6,11318,https://cpu.userbenchmark.com/SpeedTest/4475/PentiumR-Dual-Core--CPU------E5400----270GHz
CPU,,Intel,Core2 Duo L9600,1014,37.6,83,https://cpu.userbenchmark.com/SpeedTest/1700/IntelR-CoreTM2-Duo-CPU-----L9600----213GHz
CPU,,AMD,A9-9430 APU (2016 M.SR),1015,37.5,668,https://cpu.userbenchmark.com/SpeedTest/303175/AMD-A9-9430-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Pentium N3520,1016,37.5,1607,https://cpu.userbenchmark.com/SpeedTest/7431/IntelR-PentiumR-CPU--N3520----216GHz
CPU,,Intel,Celeron E3200,1017,37.5,812,https://cpu.userbenchmark.com/SpeedTest/6422/IntelR-CeleronR-CPU--------E3200----240GHz
CPU,,Intel,Pentium E5300,1018,37.4,14965,https://cpu.userbenchmark.com/SpeedTest/38/PentiumR-Dual-Core--CPU------E5300----260GHz
CPU,,AMD,Athlon 64 X2 Dual Core 4600+,1019,37.4,1798,https://cpu.userbenchmark.com/SpeedTest/8715/AMD-Athlontm-64-X2-Dual-Core-Processor-4600-
CPU,,Intel,Core2 Duo E4700,1020,37.3,993,https://cpu.userbenchmark.com/SpeedTest/669/IntelR-CoreTM2-Duo-CPU-----E4700----260GHz
CPU,,Intel,Xeon E5310,1021,37.3,22,https://cpu.userbenchmark.com/SpeedTest/21579/IntelR-XeonR-CPU-----------E5310----160GHz
CPU,,AMD,Athlon 64 X2 Dual Core 5000+,1022,37.2,5009,https://cpu.userbenchmark.com/SpeedTest/2324/AMD-Athlontm-64-X2-Dual-Core-Processor-5000-
CPU,,Intel,Core2 Duo P7450,1023,37.2,2278,https://cpu.userbenchmark.com/SpeedTest/1597/IntelR-CoreTM2-Duo-CPU-----P7450----213GHz
CPU,,Intel,Core2 6400,1024,37.2,3960,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
